,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
906,prerank,protein insertion into ER membrane by stop-transfer membrane-anchor sequence (GO:0045050),-0.8748748748748749,-1.156781277710972,0.2504970178926441,0.8489406095465117,1.0,1/1,12.70%,EMC2
907,prerank,protein insertion into ER membrane (GO:0045048),-0.8748748748748749,-1.156781277710972,0.2504970178926441,0.8489406095465117,1.0,1/1,12.70%,EMC2
908,prerank,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),0.8698698698698697,1.1566186315549947,0.2624254473161034,1.0,1.0,1/1,13.10%,BACH2
909,prerank,L-amino acid transport (GO:0015807),-0.48594377510040154,-1.156572392245073,0.268,0.8478861918240235,1.0,4/4,51.70%,SLC7A1;SLC1A3;SLC25A12;SFXN1
910,prerank,regulation of phagocytosis (GO:0050764),0.7090281351809009,1.1554755247364135,0.26357827476038337,1.0,1.0,1/2,14.40%,CAMK1D
911,prerank,positive regulation of phagocytosis (GO:0050766),0.7090281351809009,1.1554755247364135,0.26357827476038337,1.0,1.0,1/2,14.40%,CAMK1D
912,prerank,sodium ion transport (GO:0006814),0.47465229682411747,1.1552708695883709,0.26516052318668254,1.0,1.0,3/7,13.60%,ASIC2;SLC24A2;SCN3A
913,prerank,amide biosynthetic process (GO:0043604),-0.6653306613226453,-1.154258937344116,0.28388746803069054,0.8538795364698278,1.0,2/2,33.70%,SGMS1;CERS6
914,prerank,ceramide biosynthetic process (GO:0046513),-0.6653306613226453,-1.154258937344116,0.28388746803069054,0.8538795364698278,1.0,2/2,33.70%,SGMS1;CERS6
915,prerank,neuronal action potential (GO:0019228),0.8648648648648649,1.153667386961308,0.2652671755725191,1.0,1.0,1/1,13.60%,SCN3A
916,prerank,action potential (GO:0001508),0.8648648648648649,1.153667386961308,0.2652671755725191,1.0,1.0,1/1,13.60%,SCN3A
917,prerank,visual perception (GO:0007601),-0.6823647294589178,-1.1530172516871438,0.2966101694915254,0.8552144103335602,1.0,2/2,32.00%,OAT;COL11A1
918,prerank,sensory perception of light stimulus (GO:0050953),-0.6823647294589178,-1.1530172516871438,0.2966101694915254,0.8552144103335602,1.0,2/2,32.00%,OAT;COL11A1
919,prerank,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",0.8668668668668669,1.1519922376287195,0.28431372549019607,1.0,1.0,1/1,13.40%,CACNG4
920,prerank,positive regulation of cellular protein metabolic process (GO:0032270),-0.4024144869215292,-1.1517078662038884,0.22857142857142856,0.8588780824745107,1.0,6/6,60.10%,BTRC;FAF1;UPF3A;PLD1;SAMD4A;CPEB3
921,prerank,long-chain fatty acid transport (GO:0015909),-0.5646940822467402,-1.1512746074296747,0.28716216216216217,0.855313112557323,1.0,3/3,43.80%,ACACA;ABCD3;ACACB
922,prerank,intracellular lipid transport (GO:0032365),-0.5646940822467402,-1.1512746074296747,0.28716216216216217,0.855313112557323,1.0,3/3,43.80%,ACACA;ABCD3;ACACB
923,prerank,fatty acid transmembrane transport (GO:1902001),-0.5646940822467402,-1.1512746074296747,0.28716216216216217,0.855313112557323,1.0,3/3,43.80%,ACACA;ABCD3;ACACB
924,prerank,regulation of bone remodeling (GO:0046850),-0.8608608608608609,-1.1503436841208539,0.26806083650190116,0.8579422521170276,1.0,1/1,14.10%,SUCO
925,prerank,electron transport chain (GO:0022900),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
926,prerank,energy derivation by oxidation of organic compounds (GO:0015980),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
927,prerank,regulation of fatty acid oxidation (GO:0046320),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
928,prerank,brown fat cell differentiation (GO:0050873),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
929,prerank,positive regulation of purine nucleotide biosynthetic process (GO:1900373),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
930,prerank,positive regulation of ATP biosynthetic process (GO:2001171),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
931,prerank,positive regulation of gluconeogenesis (GO:0045722),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
932,prerank,positive regulation of histone acetylation (GO:0035066),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
933,prerank,positive regulation of fatty acid metabolic process (GO:0045923),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
934,prerank,regulation of gluconeogenesis (GO:0006111),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
935,prerank,regulation of ATP biosynthetic process (GO:2001169),0.8788788788788788,1.1501126074366859,0.2709551656920078,1.0,1.0,1/1,12.20%,PPARGC1A
936,prerank,hypotonic response (GO:0006971),0.7004008016032065,1.1489708939780667,0.26058631921824105,1.0,1.0,2/2,30.10%,STK39;TRPV4
937,prerank,cellular hypotonic response (GO:0071476),0.7004008016032065,1.1489708939780667,0.26058631921824105,1.0,1.0,2/2,30.10%,STK39;TRPV4
938,prerank,store-operated calcium entry (GO:0002115),-0.8718718718718719,-1.1486624117327537,0.2871287128712871,0.8609108509589105,1.0,1/1,13.00%,STIM2
939,prerank,positive regulation of store-operated calcium channel activity (GO:1901341),-0.8718718718718719,-1.1486624117327537,0.2871287128712871,0.8609108509589105,1.0,1/1,13.00%,STIM2
940,prerank,very long-chain fatty acid metabolic process (GO:0000038),0.5601075615568278,1.147955795961557,0.2868741542625169,1.0,1.0,3/4,31.00%,ELOVL2;ELOVL7;ELOVL6
941,prerank,Toll signaling pathway (GO:0008063),-0.8518518518518519,-1.1468728859647965,0.27165354330708663,0.8662536707751552,1.0,1/1,15.00%,PELI2
942,prerank,regulation of circadian sleep/wake cycle (GO:0042749),0.8448448448448449,1.1457549537684273,0.27037773359840955,1.0,1.0,1/1,15.60%,HCRTR2
943,prerank,regulation of nervous system development (GO:0051960),0.7071539376554125,1.1456331644243556,0.27450980392156865,1.0,1.0,1/2,7.80%,TENM4
944,prerank,ureteric bud development (GO:0001657),0.5533159630689191,1.1454750280239494,0.2728494623655914,1.0,1.0,3/4,27.80%,SLIT2;ROBO2;WT1
945,prerank,regulation of smoothened signaling pathway (GO:0008589),0.4463794319897434,1.1452188057949515,0.2746234067207416,1.0,1.0,6/8,45.90%,GLI3;RORA;EVC;ZIC1;DLG5;GPC3
946,prerank,positive regulation of response to DNA damage stimulus (GO:2001022),0.4721444980089078,1.1450752448344372,0.296028880866426,1.0,1.0,4/7,30.30%,HMGA2;SPRED2;EYA2;SPRED3
947,prerank,neuromuscular junction development (GO:0007528),0.6936585625813319,1.1447834483891361,0.2628951747088186,1.0,1.0,1/2,2.40%,CACNB2
948,prerank,RNA splicing (GO:0008380),0.49610671640053317,1.1447482703579248,0.2995110024449878,1.0,1.0,5/6,42.90%,PPARGC1A;DHX8;WT1;NOVA1;SRPK1
949,prerank,peripheral nervous system development (GO:0007422),0.6156926569412948,1.1432828148653171,0.27089337175792505,1.0,1.0,2/3,21.10%,ASIC2;ADGRB1
950,prerank,neuron migration (GO:0001764),0.44915010869061295,1.143278808008987,0.29466357308584684,1.0,1.0,3/8,17.70%,AUTS2;SEMA3A;ADGRL3
951,prerank,phosphatidylcholine biosynthetic process (GO:0006656),-0.421105527638191,-1.1425277409163168,0.2722772277227723,0.8828065068187749,1.0,5/5,58.20%,CSNK2A1;LPCAT1;SLC44A2;LPIN1;CHKA
952,prerank,negative regulation of mitotic cell cycle (GO:0045930),0.6151244542186605,1.1424656852948274,0.2818991097922849,1.0,1.0,2/3,24.90%,BRINP1;TOM1L1
953,prerank,calcium ion import across plasma membrane (GO:0098703),0.7004008016032064,1.14234357032545,0.29874213836477986,1.0,1.0,2/2,30.10%,SLC24A2;TRPV4
954,prerank,calcium ion transmembrane import into cytosol (GO:0097553),0.7004008016032064,1.14234357032545,0.29874213836477986,1.0,1.0,2/2,30.10%,SLC24A2;TRPV4
955,prerank,calcium ion import into cytosol (GO:1902656),0.7004008016032064,1.14234357032545,0.29874213836477986,1.0,1.0,2/2,30.10%,SLC24A2;TRPV4
956,prerank,protein O-linked mannosylation (GO:0035269),-0.6703406813627254,-1.1422697475880397,0.29336734693877553,0.8817328154646509,1.0,2/2,33.20%,TMTC1;TMTC2
957,prerank,regulation of interleukin-1 production (GO:0032652),-0.658316633266533,-1.1415158083170271,0.29797979797979796,0.8827906441969888,1.0,2/2,34.40%,GAS6;FOXP1
958,prerank,positive regulation of DNA metabolic process (GO:0051054),0.4645892519301362,1.1411622725235073,0.3110846245530393,1.0,1.0,6/7,46.40%,EYA2;WT1;SMOC2;TOX;WRN;EGFR
959,prerank,semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285),0.8478478478478478,1.1407439819971348,0.2869198312236287,1.0,1.0,1/1,15.30%,SEMA3A
960,prerank,dendrite arborization (GO:0140059),0.8478478478478478,1.1407439819971348,0.2869198312236287,1.0,1.0,1/1,15.30%,SEMA3A
961,prerank,ganglion development (GO:0061548),0.8478478478478478,1.1407439819971348,0.2869198312236287,1.0,1.0,1/1,15.30%,SEMA3A
962,prerank,sympathetic ganglion development (GO:0061549),0.8478478478478478,1.1407439819971348,0.2869198312236287,1.0,1.0,1/1,15.30%,SEMA3A
963,prerank,hematopoietic stem cell proliferation (GO:0071425),0.8378378378378378,1.1406743883663113,0.2874251497005988,1.0,1.0,1/1,16.30%,MECOM
964,prerank,negative regulation of JNK cascade (GO:0046329),0.8378378378378378,1.1406743883663113,0.2874251497005988,1.0,1.0,1/1,16.30%,MECOM
965,prerank,response to glucocorticoid (GO:0051384),0.6140672356546447,1.1403019299626198,0.2857142857142857,1.0,1.0,2/3,17.50%,SLIT2;CALCR
966,prerank,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),0.8638638638638638,1.140113310129316,0.28076923076923077,1.0,1.0,1/1,13.70%,WNK3
967,prerank,positive regulation of sodium ion transport (GO:0010765),0.8638638638638638,1.140113310129316,0.28076923076923077,1.0,1.0,1/1,13.70%,WNK3
968,prerank,regulation of calcium ion import (GO:0090279),0.8638638638638638,1.140113310129316,0.28076923076923077,1.0,1.0,1/1,13.70%,WNK3
969,prerank,positive regulation of respiratory burst (GO:0060267),0.6935602589079227,1.13994561774186,0.2988505747126437,1.0,1.0,1/2,14.40%,CAMK1D
970,prerank,regulation of respiratory burst (GO:0060263),0.6935602589079227,1.13994561774186,0.2988505747126437,1.0,1.0,1/2,14.40%,CAMK1D
971,prerank,regulation of hippo signaling (GO:0035330),0.6018054162487461,1.139581089102706,0.3008720930232558,1.0,1.0,3/3,40.00%,SHANK2;MOB3B;DLG5
972,prerank,positive regulation of dendritic spine development (GO:0060999),0.5562248995983936,1.1389120434272872,0.30833333333333335,1.0,1.0,4/4,44.60%,LRP8;DLG5;CPEB3;CAPRIN2
973,prerank,cellular respiration (GO:0045333),0.708741382424324,1.1383224467173987,0.2900158478605388,1.0,1.0,1/2,12.20%,PPARGC1A
974,prerank,cellular response to topologically incorrect protein (GO:0035967),-0.6633266533066132,-1.1381953070935185,0.3125,0.8927993452960236,1.0,2/2,33.90%,TM7SF3;OPTN
975,prerank,cellular response to unfolded protein (GO:0034620),-0.6633266533066132,-1.1381953070935185,0.3125,0.8927993452960236,1.0,2/2,33.90%,TM7SF3;OPTN
976,prerank,muscle organ development (GO:0007517),0.7014028056112225,1.1381488873945464,0.2982456140350877,1.0,1.0,2/2,30.00%,LAMA2;EVC
977,prerank,purine nucleotide metabolic process (GO:0006163),-0.8498498498498498,-1.1381211308761718,0.32397003745318353,0.8840559910784487,1.0,1/1,15.20%,FHIT
978,prerank,nucleotide metabolic process (GO:0009117),-0.8498498498498498,-1.1381211308761718,0.32397003745318353,0.8840559910784487,1.0,1/1,15.20%,FHIT
979,prerank,diadenosine polyphosphate catabolic process (GO:0015961),-0.8498498498498498,-1.1381211308761718,0.32397003745318353,0.8840559910784487,1.0,1/1,15.20%,FHIT
980,prerank,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),-0.8498498498498498,-1.1381211308761718,0.32397003745318353,0.8840559910784487,1.0,1/1,15.20%,FHIT
981,prerank,purine-containing compound metabolic process (GO:0072521),-0.8498498498498498,-1.1381211308761718,0.32397003745318353,0.8840559910784487,1.0,1/1,15.20%,FHIT
982,prerank,establishment of protein localization to plasma membrane (GO:0061951),-0.6633266533066132,-1.1380922021676518,0.31202046035805625,0.8806467586798672,1.0,2/2,33.90%,GGA2;OPTN
983,prerank,Golgi to plasma membrane protein transport (GO:0043001),-0.6633266533066132,-1.1380922021676518,0.31202046035805625,0.8806467586798672,1.0,2/2,33.90%,GGA2;OPTN
984,prerank,positive regulation of myeloid cell differentiation (GO:0045639),-0.5566700100300903,-1.136519197084537,0.275974025974026,0.8854561306021133,1.0,3/3,44.60%,ARNT;TESC;ETS1
985,prerank,negative regulation of cell differentiation (GO:0045596),0.3615354708538303,1.1362951619434494,0.3291272344900105,1.0,1.0,12/18,46.50%,RORA;SPRED2;ABCA5;DTX1;SPRED3;MEIS1;CDK6;MEIS2;IL17RD;ANKRD26;EGFR;PRAME
986,prerank,protein localization to synapse (GO:0035418),0.8608608608608608,1.1361501111885985,0.29880478087649404,1.0,1.0,1/1,14.00%,PCLO
987,prerank,protein localization to cell junction (GO:1902414),0.8608608608608608,1.1361501111885985,0.29880478087649404,1.0,1.0,1/1,14.00%,PCLO
988,prerank,presynaptic active zone organization (GO:1990709),0.8608608608608608,1.1361501111885985,0.29880478087649404,1.0,1.0,1/1,14.00%,PCLO
989,prerank,dendrite self-avoidance (GO:0070593),-0.8548548548548548,-1.1357072179637717,0.2916666666666667,0.8872397247917536,1.0,1/1,14.70%,PALLD
990,prerank,mitotic DNA integrity checkpoint signaling (GO:0044774),0.8578578578578578,1.1352966428671127,0.30218687872763417,1.0,1.0,1/1,14.30%,STK33
991,prerank,cellular component disassembly (GO:0022411),0.6965272884666405,1.1346442478207852,0.3003194888178914,1.0,1.0,1/2,8.40%,MMP16
992,prerank,extracellular matrix disassembly (GO:0022617),0.6965272884666405,1.1346442478207852,0.3003194888178914,1.0,1.0,1/2,8.40%,MMP16
993,prerank,ephrin receptor signaling pathway (GO:0048013),0.47806425614925424,1.1345961915815537,0.31143552311435524,1.0,1.0,2/7,9.50%,ANKS1B;TIAM1
994,prerank,epithelial cell morphogenesis (GO:0003382),0.8468468468468469,1.134282412186967,0.308,1.0,1.0,1/1,15.40%,COL22A1
995,prerank,endothelial cell development (GO:0001885),0.8468468468468469,1.134282412186967,0.308,1.0,1.0,1/1,15.40%,COL22A1
996,prerank,endothelial cell morphogenesis (GO:0001886),0.8468468468468469,1.134282412186967,0.308,1.0,1.0,1/1,15.40%,COL22A1
997,prerank,inorganic cation import across plasma membrane (GO:0098659),0.5191703531761598,1.133774446416796,0.2869897959183674,1.0,1.0,3/5,30.10%,SLC24A2;SLC9C1;TRPV4
998,prerank,peptidyl-proline hydroxylation (GO:0019511),-0.8408408408408409,-1.133328644990896,0.2953667953667954,0.8929276731277394,1.0,1/1,16.10%,P4HA1
999,prerank,peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401),-0.8408408408408409,-1.133328644990896,0.2953667953667954,0.8929276731277394,1.0,1/1,16.10%,P4HA1
1000,prerank,positive regulation of neutrophil migration (GO:1902624),0.8568568568568569,1.1333136599644273,0.28313253012048195,1.0,1.0,1/1,14.40%,CAMK1D
1001,prerank,positive regulation of granulocyte chemotaxis (GO:0071624),0.8568568568568569,1.1333136599644273,0.28313253012048195,1.0,1.0,1/1,14.40%,CAMK1D
1002,prerank,positive regulation of neutrophil chemotaxis (GO:0090023),0.8568568568568569,1.1333136599644273,0.28313253012048195,1.0,1.0,1/1,14.40%,CAMK1D
1003,prerank,TORC2 signaling (GO:0038203),-0.8488488488488488,-1.1328761931385964,0.3199195171026157,0.8910969442776265,1.0,1/1,15.30%,RICTOR
1004,prerank,TOR signaling (GO:0031929),-0.8488488488488488,-1.1328761931385964,0.3199195171026157,0.8910969442776265,1.0,1/1,15.30%,RICTOR
1005,prerank,protein localization to cilium (GO:0061512),0.8528528528528528,1.1321719657042717,0.2848605577689243,1.0,1.0,1/1,14.80%,ZNF423
1006,prerank,negative regulation of androgen receptor signaling pathway (GO:0060766),-0.658316633266533,-1.131920125015692,0.3165829145728643,0.8914489578027547,1.0,2/2,34.40%,PIAS2;FOXP1
1007,prerank,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),-0.658316633266533,-1.131920125015692,0.3165829145728643,0.8914489578027547,1.0,2/2,34.40%,PIAS2;FOXP1
1008,prerank,macroautophagy (GO:0016236),0.5244635743015672,1.131561013457056,0.31691919191919193,1.0,1.0,1/5,2.00%,TMEM74
1009,prerank,apoptotic DNA fragmentation (GO:0006309),0.689495621679938,1.1315573659154816,0.30914826498422715,1.0,1.0,1/2,1.80%,CECR2
1010,prerank,apoptotic nuclear changes (GO:0030262),0.689495621679938,1.1315573659154816,0.30914826498422715,1.0,1.0,1/2,1.80%,CECR2
1011,prerank,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1012,prerank,regulation of delayed rectifier potassium channel activity (GO:1902259),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1013,prerank,regulation of cardiac muscle cell membrane repolarization (GO:0099623),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1014,prerank,regulation of nitric oxide metabolic process (GO:0080164),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1015,prerank,positive regulation of nitric-oxide synthase activity (GO:0051000),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1016,prerank,positive regulation of monooxygenase activity (GO:0032770),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1017,prerank,positive regulation of voltage-gated potassium channel activity (GO:1903818),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1018,prerank,regulation of peptidyl-cysteine S-nitrosylation (GO:2000169),0.8618618618618619,1.1313131313131324,0.32916666666666666,1.0,1.0,1/1,13.90%,NOS1AP
1019,prerank,cellular response to leucine (GO:0071233),-0.6613226452905812,-1.1311664371408712,0.28211586901763225,0.8890338932596022,1.0,2/2,34.10%,UBR2;SESN3
1020,prerank,response to leucine (GO:0043201),-0.6613226452905812,-1.1311664371408712,0.28211586901763225,0.8890338932596022,1.0,2/2,34.10%,UBR2;SESN3
1021,prerank,negative regulation of TOR signaling (GO:0032007),-0.6613226452905812,-1.1311664371408712,0.28211586901763225,0.8890338932596022,1.0,2/2,34.10%,UBR2;SESN3
1022,prerank,regulation of collagen fibril organization (GO:1904026),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
1023,prerank,negative regulation of biosynthetic process (GO:0009890),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
1024,prerank,negative regulation of extracellular matrix organization (GO:1903054),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
1025,prerank,positive regulation of extracellular matrix assembly (GO:1901203),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
1026,prerank,regulation of cell activation (GO:0050865),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
1027,prerank,negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948),-0.8418418418418419,-1.1308728539746093,0.2845691382765531,0.876524570685216,1.0,1/1,16.00%,EMILIN1
